Actual_Values,Lower_5%,Upper_5%
9673.33,9406.519750000001,9555.03175
8944.74,8709.37,8795.26925
6171.27,6035.4,6118.9995
6333.97,6261.555249999999,6309.76
11041.57,10691.846,10877.09
6662.09,6375.92,6644.67375
6012.55,5986.73,6033.64
7432.16,7394.64,7424.1815
6281.46,6222.5295,6339.45
7920.75,7633.468,7799.785250000001
9987.17,9770.07,9853.37
5785.77,5740.933250000001,5768.99
8155.94,8053.24,8110.098
11258.15,10805.7725,11240.11
6303.35,6168.7,6271.95
9049.0,9038.61,9079.491000000002
6828.37,6728.443249999999,6833.97
9378.36,9372.4905,9424.060500000001
6193.77,6057.97,6127.86
10341.89,10011.01225,10242.8
8280.67,8190.246,8228.5
7201.52,7169.228,7261.755999999999
9833.9,9598.59,9794.76
7812.82,7682.48,7780.858
6984.55,6948.5135,6982.56
7782.05,7635.405,7720.27
6736.54,6733.5245,6801.29575
7817.12,7861.8485,7876.45125
7998.78,8013.431500000001,8046.51
9132.57,8824.1345,9029.71
8806.77,8684.8645,8801.3325
8351.2,8237.323750000001,8354.85
6419.09,6339.53525,6385.535
6635.33,6524.67,6744.22
7536.06,7406.8555,7464.65325
9331.86,9347.5565,9416.0275
7814.46,7801.08125,7872.02
6120.52,6090.24,6147.48
7477.24,7319.36225,7434.8595000000005
6543.91,6447.943,6560.887
8649.11,8475.48,8596.92025
7557.4,7332.200500000001,7494.33
10251.18,10121.801,10220.85
8525.55,8344.01625,8425.9
7282.36,7140.7972500000005,7196.472000000001
6858.45,6865.46375,6962.4505
7408.78,7293.84725,7359.252
5853.53,5944.9495,5974.64
8706.01,8478.18,8538.30425
8176.52,8128.24,8195.2855
7325.86,7343.81,7411.8625
7762.95,7905.6735,7956.5160000000005
7720.71,7696.62,7761.872
7535.82,7337.7165,7461.46
6361.43,6251.37175,6360.76
7038.67,6892.61,6995.917
7117.32,7089.1525,7242.07
7104.6,7105.796,7169.21
8318.79,8318.20925,8436.841999999999
6779.41,6687.4397500000005,6725.07
6965.13,6887.05,6929.405000000001
6019.76,5944.66075,5981.031749999999
7658.55,7547.53,7681.082
8556.16,8277.8415,8451.8205
8096.3,8000.958250000001,8053.573
9337.17,9316.57,9501.61
7911.06,7813.158,7841.043
8380.06,8337.895999999999,8394.1045
7171.63,7081.105,7131.82
8151.82,8073.4435,8143.0625
7707.25,7608.682500000001,7684.773999999999
7874.06,7811.1205,7888.22925
7561.33,7333.81,7490.26675
6127.73,6035.04,6119.86
10173.5,9823.34,10077.0
10343.55,10286.75,10392.61075
5959.93,5880.79,5925.7015
10872.71,10775.0135,10877.9775
8176.98,8010.93,8154.1140000000005
8105.32,8058.407,8158.3772500000005
7511.1,7295.3545,7359.26325
9481.42,9370.596000000001,9416.11925
8681.68,8604.426,8815.134
7105.56,7062.69525,7078.32
7006.96,6947.567,7027.2495
7967.72,7900.498500000001,8002.64675
11596.16,11342.8775,11480.62
7390.87,7337.525000000001,7393.6
6836.4,6859.77025,6884.43175
8187.59,8162.41475,8215.029
6588.88,6615.480750000001,6656.3855
6680.11,6541.53,6605.0755
7067.16,6970.048,7035.4215
10780.2,10605.85675,10710.67
8863.64,8654.11,8710.58225
7739.68,7680.5595,7728.61075
6232.46,6184.400250000001,6255.623
7084.36,7023.2475,7071.74
8884.93,8583.328500000001,8723.4625
7272.59,7238.108499999999,7259.698
7190.43,7131.54,7250.71
6353.88,6190.02,6290.76225
7312.94,7252.6075,7314.98075
6322.5,6261.5,6361.35675
8713.54,8654.0065,8688.9295
7793.81,7753.1375,7793.2654999999995
10162.77,10105.497500000001,10136.59
7623.86,7545.3385,7569.708
8028.05,7797.866,8069.269
6617.95,6582.65925,6626.3
8337.95,8101.9,8353.23
6948.06,6854.38,6954.8995
7340.98,7330.0235,7439.49
7989.98,7968.29,8081.68
10404.54,10178.895,10394.055
9927.97,9871.89675,9901.5765
8224.65,8160.858,8254.667
6738.26,6612.427500000001,6663.3835
6895.73,6824.798000000001,6855.9
6234.06,6094.503,6193.09
7806.88,7544.07,7722.3655
7199.17,7121.112749999999,7278.3145
9441.02,9346.61,9478.19
7830.82,7738.56,7801.45
8754.85,8631.377999999999,8765.53
8433.81,8191.69,8377.621000000001
8055.62,7948.80525,8113.35
7540.78,7338.7525,7420.5515000000005
6655.27,6301.7035,6425.7095
6626.56,6581.5960000000005,6675.61
9284.92,9256.225499999999,9306.661
8320.79,8170.221750000001,8397.8875
6484.39,6436.45,6474.332
6027.63,5920.682,6010.07
8472.37,8478.631249999999,8576.64625
11344.04,11248.07,11318.04
7101.7,6935.9130000000005,7041.1990000000005
7323.39,7331.6335,7401.03175
6747.22,6608.71,6678.53
5823.66,5856.2475,5951.99
8015.49,7949.076,7986.49
7193.28,6990.007500000001,7075.3535
6363.68,6343.77,6417.472
7704.63,7604.84125,7690.8295
9116.86,8913.6345,9012.05975
6507.21,6316.954,6389.927000000001
8735.31,8503.012499999999,8569.4925
8192.38,8089.876,8134.0265
7308.73,7104.793,7294.23625
7206.13,7252.48,7337.27
13586.77,13364.15,13696.728500000001
8858.28,8780.962,8846.0285
8024.05,8125.13125,8224.38475
7088.39,6960.8555,7048.55
10327.66,10241.184,10351.251
9828.32,9532.5245,9681.3445
7840.92,7793.6669999999995,7817.02
6308.92,6097.537,6209.73
7219.77,7132.14525,7164.8225
9077.6,8750.680250000001,8811.65
8061.47,8031.93825,8085.2105
8637.32,8660.8555,8700.700499999999
11788.64,11481.98425,11646.84925
10133.9,9871.2655,9971.1195
9543.72,9485.88475,9566.59
6759.37,6658.887000000001,6737.591
9188.38,9185.55,9266.7595
7551.24,7481.1092499999995,7515.87575
8861.34,8644.837,8808.44875
7824.75,7690.2275,7785.077
8450.14,8340.42,8428.88
9029.33,8968.586,9018.9
9929.39,9815.0995,9968.05175
7840.3,7878.186000000001,7912.848
8131.4,8097.91,8169.16
9139.5,8989.208,9132.69
9603.78,9337.859,9568.105
7981.77,7961.98,8105.94
6032.75,5945.7385,6017.89125
6712.0,6617.14,6703.18
7034.87,6760.1355,7044.78
11735.61,11507.41,11660.81
7942.78,7920.3282500000005,8021.6345
8461.05,8402.766000000001,8456.463249999999
7969.2,7682.936500000001,7720.311
7067.27,7035.65,7070.47
8322.3,8224.741,8322.21175
7580.83,7526.54,7598.634
8615.59,8532.761750000001,8570.145
8644.95,8320.902,8378.4625
10196.1,9820.1,9947.110999999999
6731.86,6654.7210000000005,6716.1535
9434.37,9422.74,9611.952
7625.24,7560.4,7602.27
8404.91,8328.431999999999,8381.79125
8568.21,8540.732,8646.79
7629.12,7617.628250000001,7737.665
10130.5,9841.548499999999,9993.521
8198.35,8150.64,8207.039499999999
8470.45,8419.14,8512.1335
8267.37,8069.938,8263.939
7555.88,7482.91975,7525.1630000000005
8072.42,8027.397,8089.345
9641.43,9417.243,9511.89
7073.59,7017.16,7088.146
8400.45,8367.4265,8401.294
9370.12,9175.246500000001,9318.49
7723.28,7726.528499999999,7766.8505
6939.83,6848.58,6920.809
7692.63,7674.331,7710.57
6273.5,6265.05,6323.472000000001
7380.35,7372.202,7389.365
5992.55,5973.961,6047.3155
8273.86,8148.36,8223.15
8365.17,8299.74,8330.67
6078.85,6008.634500000001,6046.0435
8773.89,8647.0665,8708.04
6929.62,6846.2515,6901.319750000001
7887.46,7757.67475,7845.35
6173.73,6085.2275,6156.12025
6058.39,5949.771000000001,6009.34375
9511.63,9503.42,9680.427249999999
6644.01,6614.868750000001,6671.259
10752.84,10688.52,10726.83
10243.3,10142.73,10231.372500000001
9214.96,9051.18,9128.183500000001
6609.14,6540.344749999999,6701.447
8375.9,8395.212500000001,8451.2255
7462.58,7427.345,7465.383
10108.6,9685.75,9845.79
8654.14,8407.56,8569.41
6144.07,6150.77,6163.319750000001
7421.01,7392.501,7470.9945
7056.1,6994.838,7043.1725
9099.61,8817.79725,8896.210000000001
7386.8,7392.62625,7427.36
7829.06,7831.689,7891.91
6333.77,6290.9145,6347.1134999999995
7421.4,7364.03,7403.25
9030.03,8896.666,9032.7075
8727.0,8590.057750000002,8630.15
6462.46,6457.6365000000005,6484.00875
6226.7,6099.52,6208.76
10633.74,10585.44925,10614.137499999999
7424.21,7297.49275,7400.93
5965.79,5958.51,6005.77625
8781.55,8830.0355,8869.62
7669.4,7680.59,7743.115
7386.82,7374.2297499999995,7403.843
8504.11,8408.024000000001,8553.52
7936.51,7874.090999999999,7921.49
6213.03,6126.95775,6217.48
8798.44,8777.5475,8807.06
7770.31,7594.11175,7666.636
8478.95,8387.6865,8457.839750000001
7862.03,7617.66,7766.16
7824.02,7906.0985,7934.501499999999
7742.57,7690.61225,7718.13475
7851.9,7740.90775,7803.0315
7989.18,7931.5025,8012.536
7422.92,7461.286,7504.124
8199.34,8146.8165,8199.39125
6332.94,6241.9925,6277.70275
9113.44,9088.176749999999,9156.50225
6991.07,6844.129,6899.05625
6677.74,6671.453,6704.3625
6874.87,6776.57,6837.815250000001
6300.5,6301.43975,6333.7645
7344.67,7426.50975,7492.7145
6186.82,6060.2645,6204.01275
8196.84,8136.01625,8241.98
7237.4,7211.47,7281.647
8263.08,8038.67,8131.372
7399.37,7350.39,7409.459
7545.95,7391.6445,7496.679
5766.87,5641.95,5779.95375
8031.76,7916.594,7953.35
8906.55,8715.41675,8777.4555
6087.22,6041.824,6091.70075
9052.09,9120.405999999999,9171.98
6367.75,6330.492,6366.87
10625.3,10369.99,10465.25
7021.36,6815.893,6962.2
7833.06,7767.281,7806.571
10159.91,10139.166000000001,10254.21
9498.94,9460.05,9529.35
7809.14,7713.436,7774.88925
8547.8,8468.0595,8545.94525
8585.74,8221.032749999998,8282.6315
8429.74,8398.119999999999,8454.443500000001
8945.18,8794.292,8857.314250000001
7955.53,7807.7765,7906.9995
8282.71,8088.423,8198.3405
7522.71,7325.5560000000005,7417.60375
7115.3,7052.765,7121.601250000001
7209.69,7225.755,7253.99
7934.86,7881.702499999999,7928.247
7817.41,7766.5215,7809.2075
6402.79,6434.552000000001,6471.138
6275.46,6261.79,6277.8
8156.69,8118.643,8133.92975
9692.36,9581.6735,9786.516749999999
6653.45,6576.798,6619.1835
7546.98,7454.5275,7527.57
6928.98,6792.63,6852.494750000001
8039.72,7992.1765,8076.351000000001
9821.79,9640.24,9807.7365
7866.3,7816.8,7898.1675000000005
7291.66,7262.36275,7301.89875
9207.53,9095.45125,9201.19
6574.21,6573.5112500000005,6600.702
6027.03,5972.16,6018.621
8336.8,8139.6205,8194.694
6520.07,6497.420999999999,6556.897999999999
9495.96,9552.066,9615.195
12657.86,12345.0665,12452.8
7979.43,8050.570500000001,8104.0512499999995
7676.51,7533.004,7702.66
9445.4,9332.276,9421.82
6480.86,6463.98,6517.31
6950.38,6888.86,6930.60375
6273.24,6312.65,6330.61
9975.35,9808.9465,9917.08
6434.76,6437.92975,6470.87
6929.25,6871.62,6923.273999999999
11039.76,10994.93,11096.7
6498.48,6422.503,6502.09
7580.76,7471.99,7566.2355
12066.42,11950.46,12104.71
7217.01,7212.99,7240.6965
7331.73,7348.933,7429.233
7840.93,7801.99725,7890.465999999999
6746.74,6693.762,6754.085
8130.38,8024.1894999999995,8049.43825
11059.63,10742.32275,11134.4065
7497.46,7321.6805,7381.35
7832.48,7671.74,7720.59
7769.07,7690.3935,7743.2555
6548.59,6472.3955,6525.3904999999995
6347.4,6254.5737500000005,6274.8282500000005
9524.31,9493.577,9566.4685
8065.73,7898.97,8007.294
5807.74,5762.61,5821.7495
8666.4,8572.07,8700.177
6829.33,6862.2405,6906.06
6013.03,5946.7390000000005,6027.63925
10041.3,9836.852,9967.975
6773.17,6503.73,6718.99
10229.78,9894.28,10138.86
7034.44,6983.6535,7043.57525
9600.67,9491.60675,9581.9575
6323.78,6114.217,6250.154500000001
6415.32,6372.11,6438.9775
6600.5,6610.23,6675.31
8672.52,8542.244999999999,8652.933500000001
9019.36,8854.91375,9072.37
9544.3,9417.28,9491.52275
8314.05,8070.96925,8235.0825
7922.44,7849.50825,7903.8965
9138.59,9023.65,9154.93475
8771.68,8634.989,8716.42475
8959.25,8963.36325,9138.82525
6211.32,6227.57,6277.49
8097.82,8052.435,8102.29225
6310.25,6240.05,6335.656
7617.89,7395.51,7478.842250000001
8375.78,8343.983,8435.896
7702.46,7712.34025,7762.04675
9306.94,9041.97675,9249.0
10786.51,10702.741,10798.443
5921.15,5902.4,5982.1405
7078.27,6894.64,7036.8245
7350.02,7317.46,7392.4955
5952.62,5926.0145,5957.405000000001
7278.19,7223.3015,7268.43
8203.18,8038.5275,8090.65625
8772.48,8615.3695,8759.92325
7609.65,7477.026,7505.5395
5892.97,5799.063999999999,5911.97
8549.24,8545.259,8599.59
6575.98,6492.202499999999,6542.716
5773.8,5663.23,5724.37
8000.91,7910.231000000001,8005.255499999999
7722.34,7602.25125,7719.745999999999
7841.31,7848.36675,7939.4394999999995
8470.27,8461.9565,8599.617250000001
6947.18,6809.579,6891.399
7686.54,7613.24575,7691.3435
7164.17,7089.57,7130.34
6461.19,6374.74,6434.03875
6866.19,6895.45175,6960.309499999999
6861.77,6770.0315,6842.29
8528.52,8524.202,8604.43
8398.87,8425.6125,8513.47025
7872.53,7763.3369999999995,7869.30875
8083.26,7998.57325,8039.403499999999
5873.87,5823.5845,5909.11
7162.6,6962.35425,7092.08
7971.67,7597.83,7632.863249999999
6520.27,6489.55325,6525.42
7804.18,7746.29,7798.071
8203.0,8062.704500000001,8130.63
6414.88,6267.74,6325.133
8417.86,8304.697,8460.50625
6420.74,6366.4,6419.9425
6092.4,6147.34275,6186.72775
10864.38,10709.2785,10829.9
6735.76,6789.891500000001,6835.915
6515.44,6272.68325,6423.29325
9297.71,9140.5725,9221.81
6626.51,6598.55,6660.218
8106.04,8045.84,8087.37475
5622.65,5575.77,5600.5695000000005
7553.83,7503.04575,7582.2702500000005
6748.37,6721.21,6798.615
6654.78,6661.91,6716.41325
9257.69,9178.923,9251.67
9794.82,9582.88,9730.205
8691.26,8626.922999999999,8729.15225
9575.83,9458.307,9583.141749999999
7538.45,7508.6140000000005,7558.53
5981.73,5795.6,5862.6605
6933.05,6812.75,6879.3685000000005
8306.1,8233.9705,8345.4355
10884.92,10617.9185,10888.12
10031.79,9877.632,10082.08
9585.67,9175.307,9428.516
8810.37,8792.35125,8865.79
5634.39,5619.8105000000005,5651.471
9554.86,9572.0,9587.84425
5912.9,5962.33775,6064.73
9553.48,9520.953,9645.58
7390.05,7006.27,7153.3595
7741.5,7663.54,7723.2235
7801.54,7627.6965,7714.233
6906.14,6829.235500000001,6889.81
7169.46,7031.75875,7112.059
7946.23,7970.24,8062.2705000000005
8468.04,8295.997,8413.9995
7537.45,7534.449250000001,7586.1785
7248.8,7209.283,7245.482
7755.25,7467.3995,7636.142
7663.13,7539.76825,7612.97675
5467.92,5481.85,5521.62
7626.19,7533.634,7558.77225
6689.01,6638.56,6737.1
8249.04,8190.633000000001,8284.805999999999
7620.83,7495.206,7570.692
9409.64,9360.6805,9420.366
8115.58,8136.79375,8165.82625
9455.44,9250.08,9383.487500000001
6402.38,6277.5377499999995,6374.02
8331.63,8305.24,8548.36225
7894.51,7761.1525,7842.19725
7350.56,7179.280500000001,7282.637750000001
8374.56,8254.675000000001,8323.6905
6174.56,6097.55,6215.3414999999995
6127.38,6008.22,6038.148
8487.2,8173.91,8419.3655
6286.58,6162.7905,6236.948
9664.09,9382.7,9563.60925
8189.95,8153.4685,8206.42
9108.04,8828.2355,8933.217999999999
7684.23,7606.3155,7632.4980000000005
7252.29,7178.548,7282.07
9098.78,8672.606,8889.9805
8032.97,8002.5380000000005,8036.841
7867.21,7624.47625,7769.7
8238.9,8122.96,8211.744999999999
8390.43,8279.918,8372.634
5770.69,5755.53,5846.39
7414.35,7358.87,7444.0485
8645.73,8499.85,8580.523
7400.55,7331.07875,7378.0055
10715.61,10501.019,10612.336000000001
9048.99,8784.955,8928.67
7609.21,7506.29,7596.4735
8177.31,8037.76,8180.1175
7832.23,7851.439,7876.0247500000005
6819.91,6805.129,6833.69025
9024.17,8747.021749999998,8868.73
7165.04,7151.70725,7216.2705000000005
7649.15,7578.04175,7646.13
8891.03,8759.2795,8769.59
8296.7,8116.66,8190.59575
8676.1,8570.2105,8621.1085
7926.33,7688.8185,7718.74
8111.94,8024.18,8053.7285
6356.86,6298.673,6351.7415
7392.36,7306.84,7378.514
10672.32,10583.2925,10839.7425
5761.31,5668.191,5757.295
7650.61,7655.892000000001,7755.245
7845.52,7765.625,7883.501249999999
7004.32,7017.0115,7040.76
7140.93,7105.130999999999,7192.049
6812.5,6792.976000000001,6851.362
9279.03,9072.53,9254.62
6980.72,6956.48,7017.84
8094.48,8040.5945,8096.44
6815.47,6752.927,6794.043750000001
9045.4,8885.259,9008.7635
7748.7,7560.9645,7618.25925
7994.77,7996.62,8073.979
6802.89,6778.11,6866.2
8357.76,8069.398,8387.03
8098.49,8020.845249999999,8077.3215
9949.87,9769.24,9969.29
10282.13,10195.9955,10268.573250000001
11598.78,11479.00725,11590.58
8422.88,8220.333999999999,8400.97
6949.83,6908.88425,6983.28
8600.77,8446.6125,8579.48
9977.01,10023.971,10202.32
7627.86,7586.23,7657.0895
9116.73,9027.7475,9159.04375
5993.72,5883.8555,6005.6025
8381.66,8150.8525,8227.7685
9480.22,9412.4565,9462.99
7899.55,7801.76,7878.205
5968.26,5823.5845,5964.225
7263.5,7216.8735,7273.68
5790.89,5763.14,5824.09
6206.93,6063.38775,6155.88
6636.18,6592.076,6627.062
7284.87,7305.93,7354.8925
7543.02,7476.055249999999,7520.0765
7823.59,7855.2815,7886.130999999999
10398.51,10076.008,10249.157500000001
6349.02,6308.068,6400.2465
7978.21,7993.514,8047.889
8287.3,8191.9484999999995,8284.3035
8025.39,7987.09525,8083.982
7652.77,7628.360500000001,7692.961
8330.55,8256.726,8291.31
6896.45,6996.39,7064.74
6472.28,6324.3,6381.63
9032.14,9024.4295,9083.235
7472.61,7365.799999999999,7465.3685
8481.33,8323.75,8486.1
9075.7,8763.885499999999,8824.891000000001
6034.49,5976.38,6034.95675
8435.41,8331.910750000001,8431.2
7692.51,7596.242249999999,7634.54
7363.57,7279.9555,7374.9985
9553.36,9477.037750000001,9625.459
6344.99,6288.773999999999,6340.6355
7611.22,7643.004,7728.88
9133.35,8935.849999999999,9026.2145
5749.52,5666.0155,5727.8015000000005
7155.83,7128.2375,7168.64
9210.25,9166.02,9275.32
7450.39,7443.2655,7504.074500000001
6765.07,6694.97,6761.516
8908.58,8797.3,8936.231249999999
7522.91,7477.5435,7506.9165
5709.06,5749.42,5784.952
6846.93,6774.61,6845.11775
7924.48,7748.59475,7849.962
5898.61,5687.7805,5797.631
8166.85,7994.35,8111.68
7426.96,7253.94,7360.063
8277.66,8191.945250000001,8274.6085
6708.67,6565.851500000001,6674.9995
8056.96,8007.737,8028.91
8596.93,8563.804999999998,8601.11425
7080.68,7140.565500000001,7204.59
8477.11,8438.604500000001,8471.34925
8435.26,8416.17825,8506.56
7793.11,7772.27,7845.7519999999995
6548.32,6496.7315,6517.8075
7529.26,7405.99625,7517.94925
6587.39,6589.00925,6652.0
9856.36,9619.55925,9835.873
8465.21,8414.1175,8536.88725
6044.81,5922.470499999999,6009.861
8294.41,8254.044,8289.23
7092.47,7008.4705,7063.5035
7022.48,6897.35,7005.639999999999
8845.79,8811.03,8913.8
8275.47,8168.32,8293.06
9532.98,9326.734,9430.60775
6917.39,6836.589,6881.652
8435.83,8385.31425,8458.65
13182.2,13134.46,13259.3755
8690.07,8626.298249999998,8678.84
6418.8,6221.7455,6414.2115
9056.14,9018.241,9056.22825
6557.19,6468.13025,6559.88
7204.97,7123.712500000001,7192.54
8149.45,8097.500249999999,8129.66
8050.13,7966.3165,8057.0827500000005
6302.93,6324.56025,6366.92
8703.8,8645.642,8680.131
9495.39,9363.969500000001,9462.714
7891.67,7455.97375,7564.5625
10138.61,10073.4915,10124.86875
6621.55,6542.0445,6569.67825
8591.51,8417.0425,8520.777999999998
7277.97,7140.889,7230.76
8878.3,8741.3575,8907.34
6966.46,6872.780000000001,6927.834
8499.46,8381.8,8472.0
8321.03,8266.669249999999,8346.22
8577.53,8344.29,8400.82
6410.2,6354.821750000001,6451.352
6259.33,6142.44,6233.889249999999
6759.75,6716.75,6761.29925
6670.51,6626.61,6686.37075
9891.82,9818.96,9918.92
9082.56,8999.10975,9039.15775
8741.09,8588.3845,8674.4915
8401.02,8131.204,8486.46
7821.64,7823.881,7903.92
8944.0,8817.14,8939.49
6996.85,6881.02175,6967.18
7013.71,6937.459,6997.42775
8008.64,7906.6275,8022.139
8940.08,8665.4575,8761.5575
6482.19,6464.639,6526.95
7654.27,7682.43375,7728.233
8227.99,8026.22,8089.7
11502.45,11088.206,11323.14
8471.11,8572.8755,8670.1305
6778.28,6636.414,6699.90125
7307.08,7263.1134999999995,7330.24
6393.54,6355.8785,6438.117
7980.43,7885.59,7975.683
9436.41,9227.9185,9338.11725
7805.4,7814.6225,7866.747
7189.3,7123.42425,7207.34
7837.11,7731.2615,7784.29525
8563.66,8543.32475,8807.17
7934.91,8004.4685,8064.6375
9211.38,9081.66,9197.56
8450.91,8098.1485,8321.323
7494.98,7402.628000000001,7513.4685
7873.65,7890.2,8046.5517500000005
8072.04,8114.4794999999995,8517.05775
6732.48,6753.43,6837.28
8704.3,8561.43,8638.73875
6332.25,6228.2095,6324.992
6193.65,6201.52525,6226.8054999999995
7731.63,7730.75775,7774.82
8626.74,8570.23,8650.38
6022.89,5989.16025,6067.01
8192.9,8070.904750000001,8167.0585
6897.57,6685.279500000001,6757.49
9633.4,9510.4,9615.2955
8639.7,8748.0065,8909.67775
8075.68,8032.27825,8078.85225
7483.63,7403.5385,7443.17
5950.14,5899.72,5926.838000000001
7982.89,7836.253000000001,7916.47
5867.06,5816.724,5830.418
8389.85,8259.7615,8337.252999999999
8342.8,8306.18325,8358.982250000001
7051.2,6873.464,7048.15
8539.9,8321.279,8397.42
7509.97,7438.56675,7497.08
7736.4,7641.1395,7728.30625
10210.6,10079.65,10281.89
10574.52,10365.36,10449.7645
8394.44,8266.16,8384.57425
6784.67,6699.098,6745.63
6462.97,6440.76,6483.138
8873.65,8518.777,8637.009
8819.77,8885.43,8970.9905
6793.62,6686.48,6745.7315
7234.46,7129.292,7167.85525
9066.92,9106.58,9259.199250000001
7866.34,7870.55,7925.6315
7218.39,7185.541,7241.11
7783.0,7522.06325,7617.853
11686.26,11712.78,11794.7555
7428.95,7367.1,7445.00575
9691.56,9587.93575,9727.398500000001
7224.87,7115.84,7211.025000000001
6780.83,6741.72775,6817.25
7618.76,7555.93925,7586.51475
8667.43,8514.1745,8564.124
10059.21,10013.5655,10124.247
6269.0,6132.93325,6227.2
7494.72,7453.769,7494.8715
5859.38,5830.4545,5890.0197499999995
8489.72,8362.4835,8443.16
7877.33,7801.61775,7876.535
11800.52,11658.48,11751.21
7528.89,7446.01025,7481.3105000000005
7265.45,7215.74925,7261.58
10027.26,9893.223,10037.52
5793.21,5777.85,5875.21
9631.61,9322.35,9466.518
6020.99,5987.95,6025.262000000001
7383.68,7169.3235,7337.7595
9711.43,9596.714,9660.991
8048.17,8011.87025,8049.351250000001
6704.73,6550.6044999999995,6699.9175
7802.01,7998.41925,8050.064
6821.99,6730.17,6798.3859999999995
8742.49,8718.32125,8783.52
8907.98,8813.354000000001,8967.67525
10227.65,10219.9055,10304.413
8556.96,8536.921,8589.4745
6229.91,6175.2235,6238.1
7214.47,7145.6745,7168.33
